45A227C00-1,PO,MER,1145,0.9,135,culenb8r1
45A227C00-2,PO,MER,1145,0.9,135,culenb8r1
45A227C00-3,PO,MER,1145,0.9,135,culenb8r1
2CA395A00-2,PO,MOC,1148,0.9,135,culenb8r1
2CA395A00-1,PO,MOC,1148,0.9,135,culenb8r1
2CA395C00-2,PO,MOC,1112,0.9,135,culenb8r1
2CA395C00-3,PO,MOC,1112,0.9,135,culenb8r1
2CA395C00-4,PO,MOC,1112,0.9,135,culenb8r1
36L603B00-1,PO,OWH,1185,0.9,135,culenb8r1
36L603B00-2,PO,OWH,1185,0.9,135,culenb8r1
36L603B00-3,PO,OWH,1185,0.9,135,culenb8r1
36L603B00-4,PO,OWH,1185,0.9,135,culenb8r1
36L603D00-2,PO,OWH,1105,0.9,135,culenb8r1
49B617B10-1,PO,OWH,955,0.9,135,culenb8r1
49B617B10-2,PO,OWH,955,0.9,135,culenb8r1
47A802C00-1,PO,MVS,1220,0.9,135,culenb8r1
47A802C00-2,PO,MVS,1220,0.9,135,culenb8r1
47A802C00-3,PO,MVS,1220,0.9,135,culenb8r1
47A802C00-4,PO,MVS,1220,0.9,135,culenb8r1
47A802D00-1,PO,MVS,1184,0.9,135,culenb8r1
47A802A00-1,PO,MVS,1221,0.9,135,culenb8r1
47A802A00-3,PO,MVS,1221,0.9,135,culenb8r1
11C200B00-1,PO,WHE,1140,0.9,1090,culenb8r1
11C200B00-2,PO,WHE,1140,0.9,1090,culenb8r1
11C201C00-1,PO,WHE,1146,0.9,135,culenb8r1
11C201B00-1,PO,WHE,1176,0.9,135,culenb8r1
11C201B00-2,PO,WHE,1176,0.9,135,culenb8r1
03C083B20-4,PO,WHE,1205,0.9,135,culenb8r1
15M391C00-1,PO,HRE,1184,0.9,135,culenb8r1
15M391C00-2,PO,HRE,1184,0.9,135,culenb8r1
15M391C00-3,PO,HRE,1184,0.9,135,culenb8r1
15M391C00-4,PO,HRE,1184,0.9,135,culenb8r1
19C287D00-2,PO,HRE,1149,0.9,135,culenb8r1
19C287D00-1,PO,HRE,1149,0.9,135,culenb8r1
16L811C00-4,PO,GMG,981,0.9,135,culenb8r1
2CA390D00-2,PO,BLA,1008,0.9,135,culenb8r1
2CA390D00-1,PO,BLA,1008,0.9,135,culenb8r1
2CA390D00-3,PO,BLA,1008,0.9,135,culenb8r1
47A721A10-1,PO,BLA,947,0.9,135,culenb8r1
49L31B10-4,PO,BEI,959,0.9,135,culenb8r1
16L811A00-1,PO,GMG,919,0.9,135,culenb8r1
16L810C00-1,PO,GMG,965,0.9,135,culenb8r1
278780C00-4,PO,GMG,965,0.9,135,culenb8r1
16L810B00-1,PO,GMG,972,0.9,135,culenb8r1
16L811C00-1,PO,GMG,981,0.9,135,culenb8r1
16L811C00-2,PO,GMG,981,0.9,135,culenb8r1
16L811C00-3,PO,GMG,981,0.9,135,culenb8r1
04C353A00-1,PO,OGR,1209,0.9,135,culenb8r1
04C353A00-2,PO,OGR,1209,0.9,135,culenb8r1
04C353A00-3,PO,OGR,1209,0.9,135,culenb8r1
04C353A00-4,PO,OGR,1209,0.9,135,culenb8r1
44B502B20-3,PO,MGR,1116,0.9,135,culenb8r1
49B617B10-3,PO,OWH,955,0.9,135,culenb8r1
48A020D00-4,PO,SGR,1109,0.9,135,culenb8r1
28B067D00-3,RA,GAL,1533,0.8,170,culenb8
31B136B20-1,RA,GAL,1314,0.8,170,culenb8
29R634A00-1,RA,GMG,1553,0.8,170,culenb8
29R634D00-1,RA,GMG,1502,0.8,170,culenb8
45L324A00-1,RA,SGR,1564,0.8,170,culenb8
47A030C00-2,RA,SGR,1531,0.8,170,culenb8
47A030C00-1,RA,SGR,1531,0.8,170,culenb8
45L324A00-3,RA,SGR,1564,0.8,170,culenb8
45L324A00-2,RA,SGR,1564,0.8,170,culenb8
36L870A00-2,RA,SGR,1580,0.8,170,culenb8
36L870A00-3,RA,SGR,1580,0.8,170,culenb8
32R045A00-2,RA,SGR,1618,0.8,1025,culenb8
47A030C00-3,RA,SGR,1531,0.8,170,culenb8
44B493B00-2,RA,BBR,1599,0.8,170,culenb9r1
44B493B00-1,RA,BBR,1599,0.8,170,culenb9r1
44B493B00-3,RA,BBR,1599,0.8,170,culenb9r1
44B4949B10-3,RA,BBR,1560,0.8,170,culenb9r1
32R048B20-1,RA,BBR,1283,0.8,170,culenb9r1
32R048B20-2,RA,BBR,1283,0.8,170,culenb9r1
D13410-2,RA,BBR,1501,0.8,1025,culenb9r1
32R048B20-3,RA,BBR,1283,0.8,170,culenb9r1
33RB81B10-3,RA,MER,1268,0.8,170,culenb9r1
35RB81B30-2,RA,MER,1244,0.8,170,culenb9r1
33RB81B10-2,RA,MER,1268,0.8,170,culenb9r1
33RB81B10-1,RA,MER,1268,0.8,170,culenb9r1
35RB81B30-1,RA,MER,1244,0.8,170,culenb9r1
35RB81B30-3,RA,MER,1244,0.8,170,culenb9r1
46M040B00-2,RA,MER,1558,0.8,170,culenb9r1
46M040B00-1,RA,MER,1558,0.8,170,culenb9r1
46M039C00-1,RA,MER,1317,0.8,170,culenb9r1
46M040D00-3,RA,MER,1461,0.8,170,culenb9r1
46M040D00-2,RA,MER,1461,0.8,170,culenb9r1
13M824D00-1,RA,MER,1508,0.8,170,culenb9r1
13C288A00-2,RA,OGR,1533,0.8,170,culenb9r1
13C288A00-1,RA,OGR,1533,0.8,170,culenb9r1
31B135A00-2,RA,GAL,1483,0.8,170,culenb9r1
28B068B00-3,RA,GAL,1589,0.8,170,culenb9r1
28B068B00-1,RA,GAL,1589,0.8,170,culenb9r1
13C287A00-1,RA,OGR,1529,0.8,170,culenb9r1
13C287A00-2,RA,OGR,1529,0.8,170,culenb9r1
13C287A00-3,RA,OGR,1529,0.8,170,culenb9r1
13C287B00-1,RA,OGR,1295,0.8,170,culenb9r1
36B144D00-2,RA,MOC,1427,0.8,170,culenb9r1
36B144D00-3,RA,MOC,1427,0.8,170,culenb9r1
36B144C00-3,RA,MOC,1542,0.8,1025,culenb9r1
36B144C00-2,RA,MOC,1542,0.8,1025,culenb9r1
27B736B10-1,RA,OWH,1576,0.8,170,culenb9r1
36L897A00-2,RA,OWH,1607,0.8,170,culenb9r1
36L896A20-2,RA,OWH,1342,0.8,1025,culenb9r1
38R401D00-3,RA,OWH,1548,0.8,170,culenb9r1
38R401B00-2,RA,OWH,1564,0.8,170,culenb9r1
36L897B00-2,RA,OWH,1571,0.8,1025,culenb9r1
38R401D00-1,RA,OWH,1548,0.8,170,culenb9r1
38R401D00-2,RA,OWH,1548,0.8,170,culenb9r1
35B089A00-3,RA,WCO,1584,0.8,170,culenb9r1
35B089A00-2,RA,WCO,1584,0.8,170,culenb9r1
35B089A00-1,RA,WCO,1584,0.8,170,culenb9r1
35B089B00-1,RA,WCO,1591,0.8,170,culenb9r1
35B088B00-1,RA,WCO,1507,0.8,170,culenb9r1
35A626A00-2,RA,IRO,1355,0.8,170,culenb9r1
35A626A00-1,RA,IRO,1355,0.8,170,culenb9r1
35A625D00-1,RA,IRO,1605,0.8,170,culenb9r1
35A626D00-3,RA,IRO,1551,0.8,170,culenb9r1
27B773B20-2,RA,WHE,1540,0.8,170,culenb9r1
2AB867A00-1,RA,WHE,1513,0.8,170,culenb9r1
32R842C00-1,RA,WHE,1659,0.8,170,culenb9r1
32R842C00-2,RA,WHE,1659,0.8,170,culenb9r1
32R842B00-3,RA,WHE,1653,0.8,1025,culenb9r1
32R842B00-1,RA,WHE,1653,0.8,1025,culenb9r1
45C029B20-1,RA,BEI,1462,0.8,170,culenb9r1
45C029B20-2,RA,BEI,1462,0.8,170,culenb9r1
13M908A00-2,RA,BEI,1450,0.8,170,culenb9r1
13M908A00-1,RA,BEI,1450,0.8,170,culenb9r1
13M908A00-3,RA,BEI,1450,0.8,170,culenb9r1
33RB79B00-2,RA,BEI,1560,0.8,170,culenb9r1
33RB79B00-1,RA,BEI,1560,0.8,170,culenb9r1
27B735B10-1,RA,OWH,1599,0.8,170,culenb9r1
47A027B10-1,RA,PGR,1601,0.8,1025,culenb9r1
37R031B00-1,RA,PGR,1431,0.8,1025,culenb9r1
37R031B00-2,RA,PGR,1431,0.8,1025,culenb9r1
37R031B00-3,RA,PGR,1431,0.8,1025,culenb9r1
37R031A00-1,RA,PGR,1416,0.8,1025,culenb9r1
42R135B00-1,PL,PRI,1152,0.8,255,culenb9r1
48A015D00-3,PL,GMG,1139,0.8,255,culenb9r1
3BL623A00-2,PL,OWH,1080,0.8,1025,culenb9r1
14R087B00-3,PL,RIV,975,0.8,255,culenb9r1
14R087E00-2,PL,RIV,1007,0.8,255,culenb9r1
31RG92D00-1,PL,MGR,1095,0.8,255,culenb9r1
47L582A00-1,PL,MGR,1173,0.8,255,culenb9r1
47L582A00-3,PL,MGR,1173,0.8,255,culenb9r1
36L840B00-2,PL,MER,1198,0.8,255,culenb9r1
31RG92D00-2,PL,MGR,1095,0.8,255,culenb9r1
36L840B00-1,PL,MER,1198,0.8,255,culenb9r1
29R636A00-1,PL,GMG,1187,0.8,1025,culenb9r1
32R845C00-1,PL,RIV,1236,0.8,255,culenb9r1
32R845C00-3,PL,RIV,1236,0.8,255,culenb9r1
32R845C00-2,PL,RIV,1236,0.8,255,culenb9r1
36L840B00-4,PL,MER,1198,0.8,255,culenb9r1
36L840B00-3,PL,MER,1198,0.8,255,culenb9r1
32R843A00-2,PL,MGR,1236,0.8,255,culenb9r1
32R843A00-1,PL,MGR,1236,0.8,255,culenb9r1
32R843A00-3,PL,MGR,1236,0.8,255,culenb9r1
32R843A00-4,PL,MGR,1236,0.8,255,culenb9r1
32R845C00-4,PL,RIV,1236,0.8,255,culenb9r1
47L461D00-2,PL,MER,1135,0.8,255,culenb9r1
42R241A00-2,PL,PRI,1250,0.8,255,culenb9r1
47L461A00-4,PL,MER,1170,0.8,255,culenb9r1
47l461B00-3,PL,MER,1170,0.8,255,culenb9r1
36L876B000-1,PL,MBL,1160,0.8,1025,culenb9r1
47L461B00-4,PL,MER,1170,0.8,255,culenb9r1
37R571B20-3,PL,MVS,1148,0.8,1025,culenb9r1
47l461B00-2,PL,MER,1170,0.8,255,culenb9r1
42R245A00-2,PL,SGR,1155,0.8,255,culenb9r1
A00614-1,PL,BBR,1222,0.8,255,culenb9r1
46L412D00-1,PL,WHE,799,0.8,1025,culenb9r1
HD813725,PL,MOC,1550,0.8,255,culenb9r1
45A727D00-3,PL,CGR,1104,0.8,255,culenb9r1
3BL623A00-4,PL,OWH,1080,0.8,1025,culenb9r1
3BL623A00-3,PL,OWH,1080,0.8,1025,culenb9r1
3BL624B00-4,PL,OWH,1125,0.8,255,culenb9r1
3BL622A00-4,PL,MOC,1163,0.8,255,culenb9r1
3BL622A00-1,PL,MOC,1163,0.8,255,culenb9r1
04C714A00-4,PL,OGR,1163,0.8,255,culenb9r1
04C715D00-1,PL,RIV,628,0.8,255,culenb9r1
49L867D00-2,PL,SGR,1161,0.8,255,culenb9r1
49L867D00-3,PL,SGR,1161,0.8,255,culenb9r1
47L458B00-3,PL,MBL,1179,0.8,255,culenb9r1
48A015B00-3,PL,GMG,1161,0.8,255,culenb9r1
48A015B00-4,PL,GMG,1161,0.8,255,culenb9r1
47L458B00-4,PL,MBL,1179,0.8,255,culenb9r1
47l461B00-1,PL,MER,1170,0.8,255,culenb9r1
49L867D00-4,PL,SGR,1161,0.8,255,culenb9r1
42R243D00-2,PL,SGR,1180,0.8,255,culenb9r1
42R243D00-1,PL,SGR,1180,0.8,255,culenb9r1
38R520D00-1,PL,PRI,1186,0.8,255,culenb9r1
42R242D00-1,PL,PRI,1194,0.8,255,culenb9r1
42R242D00-2,PL,PRI,1194,0.8,255,culenb9r1
42R242D00-3,PL,PRI,1194,0.8,255,culenb9r1
42R135D00-4,PL,PRI,1155,0.8,255,culenb9r1
38R518D00-1,PL,PRI,1027,0.8,255,culenb9r1
38R520D00-3,PL,PRI,1186,0.8,255,culenb9r1
38R520D00-4,PL,PRI,1186,0.8,255,culenb9r1
38R520D00-2,PL,PRI,1186,0.8,255,culenb9r1
38R520B00-1,PL,PRI,1185,0.8,255,culenb9r1
48A015D00-1,PL,GMG,1139,0.8,255,culenb9r1
